delaytimes_ms,delay_ms
14.305,110.25
14.312,104.78571428571429
14.313,105.96875
14.314,107.8
14.315,110.36842105263158
14.322,105.0
14.323,105.87878787878788
14.324,107.6969696969697
14.325,111.1
14.326,113.0
14.332,107.0
14.333,107.12903225806451
14.334,108.86666666666666
14.335,110.54545454545455
14.344,104.57142857142857
14.345,106.58064516129032
14.346,108.25806451612904
14.347,110.2
14.352,107.0
14.353,107.85185185185185
14.354,109.67857142857143
14.355,110.3
14.364,102.61111111111111
14.365,104.42105263157895
14.366,106.9
14.367,108.4074074074074
14.373,104.875
14.374,107.85714285714286
14.375,109.79166666666667
14.383,103.47058823529412
14.384,105.0
14.385,108.66666666666667
14.386,109.84210526315789
14.393,104.5
14.394,105.82758620689656
14.395,109.07407407407408
14.396,111.0
14.403,104.5
14.404,105.35483870967742
14.405,107.34482758620689
14.406,110.6923076923077
14.413,105.54545454545455
14.414,106.4375
14.415,109.125
14.416,111.93333333333334
14.423,106.23076923076923
14.424,107.15151515151516
14.425,109.5
14.433,104.83333333333333
14.434,106.09677419354838
14.435,107.9090909090909
14.436,108.9
14.443,103.0
14.444,104.20689655172414
14.445,107.375
14.446,108.55
14.453,103.0
14.454,102.57894736842105
14.455,105.34482758620689
14.456,107.93939393939394
14.457,109.28571428571429
14.464,105.04347826086956
14.465,107.96551724137932
14.466,109.15
14.474,102.0
14.475,102.125
14.476,104.75
14.477,107.6896551724138
14.478,108.6
14.484,103.6
14.485,104.5
14.486,108.0
14.487,110.13636363636364
14.494,104.70588235294117
14.495,105.89655172413794
14.496,109.2258064516129
14.497,110.5
14.504,104.25
14.505,105.09375
14.506,107.5
14.507,110.68
14.514,105.0
14.515,105.52941176470588
14.516,108.0
14.517,111.28
14.525,105.77777777777777
14.526,107.2258064516129
14.527,110.3
14.535,106.5
14.536,108.09375
14.537,110.04166666666667
14.544,105.0
14.545,106.63636363636364
14.546,108.46428571428571
14.547,109.0
14.554,102.0
14.555,103.26666666666667
14.556,106.65517241379311
14.557,108.0
14.565,102.08333333333333
14.566,105.07142857142857
14.567,107.60714285714286
14.568,108.11111111111111
14.575,102.65384615384616
14.576,104.64285714285714
14.577,108.3
14.578,109.25
14.585,103.375
14.586,104.32142857142857
14.587,107.22222222222223
14.588,109.14285714285714
14.595,103.47368421052632
14.596,104.71875
14.597,108.10344827586206
14.598,109.84615384615384
14.605,103.91666666666667
14.606,104.87096774193549
14.607,107.4
14.608,110.28571428571429
14.615,104.625
14.616,105.39393939393939
14.617,107.72727272727273
14.618,110.625
14.625,105.8
14.626,106.625
14.627,108.3103448275862
14.628,110.72222222222223
14.635,106.1
14.636,107.0
14.637,108.875
14.638,110.0
14.645,103.0
14.646,104.3
14.647,106.34375
14.648,108.0909090909091
14.649,109.83333333333333
14.655,105.0
14.656,105.82608695652173
14.657,107.87096774193549
14.658,109.1304347826087
14.666,102.0
14.667,103.0
14.668,106.81818181818181
14.669,109.0
14.676,104.5
14.677,107.37037037037037
14.678,109.44
14.686,103.28571428571429
14.687,104.23333333333333
14.688,107.60714285714286
14.689,109.66666666666667
14.696,104.55555555555556
14.697,106.48387096774194
14.698,109.76923076923077
14.699,110.61538461538461
14.706,104.66666666666667
14.707,105.54838709677419
14.708,108.42857142857143
14.709,110.63636363636364
14.716,104.9090909090909
14.717,105.88235294117646
14.718,107.96551724137932
14.719,111.04545454545455
14.726,105.85714285714286
14.727,106.48484848484848
14.728,108.84848484848484
14.729,111.94736842105263
14.737,106.38709677419355
14.738,107.96428571428571
14.739,109.875
14.746,104.0
14.747,105.58064516129032
14.748,107.45161290322581
14.749,108.55555555555556
14.758,101.3125
14.759,104.35483870967742
14.76,106.90322580645162
14.761,107.94117647058823
14.768,102.0
14.769,102.33333333333333
14.77,104.9090909090909
14.771,106.33333333333333
14.772,107.33333333333333
14.778,102.85714285714286
14.779,103.77777777777777
14.78,105.84210526315789
14.781,106.91304347826087
14.782,107.5
14.788,102.66666666666667
14.789,104.03571428571429
14.79,107.24
14.791,108.45454545454545
14.797,103.6
14.798,103.83333333333333
14.799,106.03333333333333
14.8,109.5
14.801,110.0
14.807,104.0
14.808,104.51851851851852
14.809,106.17857142857143
14.81,109.46153846153847
14.811,110.2
14.818,104.625
14.819,106.09375
14.82,109.6
14.821,111.0
14.828,105.62962962962963
14.829,107.3125
14.83,110.75862068965517
14.831,112.0
14.838,105.96
14.839,107.4375
14.84,109.93103448275862
14.848,105.64285714285714
14.849,107.0
14.85,108.66666666666667
14.851,109.71428571428571
14.858,103.0
14.859,104.93333333333334
14.86,107.17241379310344
14.861,108.66666666666667
14.862,110.2
14.868,105.9
14.869,107.53571428571429
14.87,108.92
14.879,101.625
14.88,103.77777777777777
14.881,106.73333333333333
14.882,107.66666666666667
14.889,102.4
14.89,104.44444444444444
14.891,107.85185185185185
14.892,113.21428571428571
14.899,118.14285714285714
14.9,135.78571428571428
14.901,177.9655172413793
14.902,222.6315789473684
14.909,258.2962962962963
14.91,308.2413793103448
14.911,360.8888888888889
14.912,390.75
14.92,407.7142857142857
14.921,448.0357142857143
14.922,493.18518518518516
14.923,533.6875
14.93,558.1764705882352
14.931,599.4193548387096
14.932,645.9310344827586
14.933,679.0
14.939,686.5714285714286
14.94,722.7096774193549
14.941,777.8823529411765
14.942,825.625
14.949,842.75
14.95,869.5862068965517
14.951,922.969696969697
14.952,974.0
14.959,995.0
14.96,1028.46875
14.961,1044.90625
14.962,1047.5
14.969,1042.0
14.97,1043.9285714285713
14.971,1047.8387096774193
14.98,1043.3478260869565
14.981,1048.8620689655172
14.982,1055.516129032258
14.983,1058.1666666666667
14.998,1044.0
15.0,1044.3846153846155
15.001,1048.6285714285714
15.002,1051.375
15.01,1044.923076923077
15.011,1047.8
15.012,1052.8947368421052
15.013,1055.942857142857
15.014,1056.388888888889
15.02,1052.7272727272727
15.03,1044.2857142857142
15.031,1044.4
15.04,1036.0
15.041,1036.0
15.051,1027.5
15.061,1018.6666666666666
15.071,1009.6
15.081,1000.5
15.091,991.25
15.101,982.0
15.102,981.25
15.111,973.0
15.112,972.5
15.122,963.3333333333334
15.132,954.0
15.142,944.8333333333334
15.152,935.8333333333334
15.162,926.75
15.172,917.4
15.173,917.0
15.182,908.5
15.183,908.0
15.192,899.0
15.193,898.75
15.203,889.625
15.213,880.75
15.223,871.25
15.233,862.3333333333334
15.243,853.4285714285714
15.253,844.0
15.254,844.0
15.264,834.2
15.274,825.0
15.284,815.8571428571429
15.294,807.0
15.304,798.0
15.314,788.8
15.315,788.0
15.325,778.8333333333334
15.335,769.75
15.345,760.625
15.355,751.8
15.365,742.6666666666666
15.375,733.5
15.376,733.0
15.386,724.25
15.396,715.2
15.406,706.1666666666666
15.416,697.2
15.426,688.0
15.427,687.0
15.436,679.0
15.447,669.0
15.457,659.6666666666666
16.128,1.0
16.138,1.0
16.148,1.0
16.158,1.0
16.168,1.0
16.179,3.1333333333333333
16.18,5.483870967741935
16.181,7.09375
16.182,10.266666666666667
16.183,13.625
16.184,15.366666666666667
16.185,17.714285714285715
16.186,20.93103448275862
16.187,22.482758620689655
16.188,24.413793103448278
16.189,27.892857142857142
16.19,29.806451612903224
16.191,31.78125
16.192,35.60606060606061
16.193,37.93939393939394
16.194,39.733333333333334
16.195,43.34375
16.196,46.12903225806452
16.197,47.83870967741935
16.198,50.888888888888886
16.199,53.310344827586206
16.2,54.93333333333333
16.201,57.54838709677419
16.202,60.903225806451616
16.203,62.58064516129032
16.204,65.20588235294117
16.205,68.93939393939394
16.206,70.80645161290323
16.207,72.76666666666667
16.208,76.51724137931035
16.209,78.66666666666667
16.21,80.07407407407408
16.211,83.3
16.212,85.96875
16.213,87.81818181818181
16.214,91.45161290322581
16.215,93.96969696969697
16.216,95.90625
16.217,99.6969696969697
16.218,101.92592592592592
16.219,102.77777777777777
16.22,104.21428571428571
16.221,107.66666666666667
16.222,109.63157894736842
16.229,103.5
16.23,103.0
16.231,103.05555555555556
16.232,103.6
16.233,105.06666666666666
16.234,106.38461538461539
16.235,107.0
16.24,103.0
16.241,102.46153846153847
16.242,102.45454545454545
16.243,102.72222222222223
16.244,104.0
16.245,105.6470588235294
16.246,106.58823529411765
16.25,104.28571428571429
16.251,105.0
16.252,105.93333333333334
16.253,107.4
16.254,108.66666666666667
16.255,109.0
16.26,104.0
16.261,103.94117647058823
16.262,104.3529411764706
16.263,104.73333333333333
16.264,105.25
16.265,106.6875
16.266,107.57142857142857
16.27,104.66666666666667
16.271,104.46153846153847
16.272,104.0
16.273,103.5
16.274,103.0
16.275,102.0
16.277,100.0
16.279,98.0
16.28,97.0
16.281,96.0
16.282,95.63636363636364
16.283,95.0
16.284,94.2
16.285,94.0
16.286,93.0
16.287,92.0
16.289,90.0
16.291,90.0
16.292,93.43333333333334
16.293,95.46875
16.294,97.58064516129032
16.295,101.44117647058823
16.296,103.46666666666667
16.297,105.33333333333333
16.301,104.0
16.302,105.3
16.303,107.0625
16.304,107.9
16.311,101.85714285714286
16.312,103.96428571428571
16.313,107.26666666666667
16.314,108.76
16.321,103.0
16.322,104.15384615384616
16.323,107.15384615384616
16.324,108.45
16.331,102.25
16.332,102.72
16.333,105.14285714285714
16.334,108.07142857142857
16.335,108.81818181818181
16.341,103.0
16.342,103.3
16.343,104.66666666666667
16.344,108.06896551724138
16.345,109.15384615384616
16.352,103.84615384615384
16.353,105.43333333333334
16.354,108.88461538461539
16.355,110.0
16.362,104.34615384615384
16.363,105.82758620689656
16.364,108.5
16.365,110.5
16.372,104.73913043478261
16.373,105.96666666666667
16.374,108.625
16.375,111.0
16.382,105.25
16.383,106.41935483870968
16.384,108.875
16.385,111.0
16.392,104.63636363636364
16.393,105.63333333333334
16.394,107.2258064516129
16.395,109.05
16.402,104.54545454545455
16.403,106.66666666666667
16.404,108.6875
16.405,109.0
16.412,102.0
16.413,103.67857142857143
16.414,106.90322580645162
16.415,108.71875
16.416,109.0
16.423,104.46428571428571
16.424,107.62068965517241
16.425,108.95652173913044
16.433,102.91304347826087
16.434,105.56
16.435,108.1
16.443,102.17647058823529
16.444,103.13793103448276
16.445,106.27586206896552
16.446,109.11538461538461
16.447,109.0
16.453,104.07142857142857
16.454,104.92857142857143
16.455,108.03448275862068
16.456,110.11111111111111
16.463,104.61111111111111
16.464,105.9090909090909
16.465,109.53333333333333
16.466,111.0
16.473,104.66666666666667
16.474,105.51612903225806
16.475,108.51515151515152
16.476,111.11111111111111
16.483,105.0
16.484,105.71875
16.485,107.6875
16.486,110.57894736842105
16.494,105.89285714285714
16.495,107.5
16.496,109.27272727272727
16.504,105.0
16.505,106.93939393939394
16.506,108.90322580645162
16.514,104.0909090909091
16.515,105.93548387096774
16.516,107.87878787878788
16.517,108.5
16.524,102.66666666666667
16.525,104.93333333333334
16.526,107.23333333333333
16.527,108.26666666666667
16.534,102.61111111111111
16.535,104.53571428571429
16.536,107.86206896551724
16.537,108.77777777777777
16.544,102.73333333333333
16.545,103.79310344827586
16.546,106.96296296296296
16.547,109.08
16.554,103.0
16.555,103.5
16.556,106.0
16.557,109.06666666666666
16.558,109.5
16.564,104.0
16.565,104.38709677419355
16.566,107.07407407407408
16.567,109.95833333333333
16.575,103.9047619047619
16.576,105.03333333333333
16.577,107.86206896551724
16.578,110.33333333333333
16.584,105.0
16.585,105.67857142857143
16.586,107.25806451612904
16.587,109.81818181818181
16.595,105.125
16.596,106.60606060606061
16.597,109.09677419354838
16.598,111.5
16.605,106.375
16.606,107.6896551724138
16.607,109.52
16.615,104.0
16.616,105.375
16.617,107.3125
16.618,108.52631578947368
16.625,102.0
16.626,103.76
16.627,106.9375
16.628,108.875
16.635,103.0
16.636,103.95652173913044
16.637,107.0
16.638,108.93548387096774
16.639,109.0
16.646,102.91666666666667
16.647,104.75862068965517
16.648,107.78571428571429
16.649,108.6
16.656,103.23809523809524
16.657,105.39285714285714
16.658,108.42307692307692
16.659,109.33333333333333
16.666,103.11111111111111
16.667,103.89655172413794
16.668,106.79310344827586
16.669,109.57894736842105
16.676,104.26666666666667
16.677,105.0
16.678,107.0
16.679,109.95
16.686,104.0
16.687,104.36666666666666
16.688,106.3125
16.689,110.09677419354838
16.69,111.0
16.696,106.0
16.697,106.9375
16.698,110.0
16.699,112.0
16.707,104.0
16.708,104.66666666666667
16.709,106.41935483870968
16.71,108.96296296296296
16.717,105.0
16.718,106.14814814814815
16.719,107.70967741935483
16.72,108.16666666666667
16.727,102.0
16.728,102.33333333333333
16.729,105.15625
16.73,107.03225806451613
16.731,108.07692307692308
16.737,103.0
16.738,103.5
16.739,106.21212121212122
16.74,107.52380952380952
16.741,108.0
16.747,102.84615384615384
16.748,105.17241379310344
16.749,107.92857142857143
16.75,108.0
16.757,102.13333333333334
16.758,102.92857142857143
16.759,106.07142857142857
16.76,108.88888888888889
16.767,103.61538461538461
16.768,104.54838709677419
16.769,107.57692307692308
16.77,109.88
16.777,104.53333333333333
16.778,105.8125
16.779,109.29629629629629
16.78,110.54545454545455
16.787,104.54545454545455
16.788,105.375
16.789,108.35483870967742
16.79,110.71428571428571
16.797,104.5
16.798,104.9
16.799,106.60606060606061
16.8,110.03448275862068
16.807,106.0
16.808,106.09677419354838
16.809,107.96969696969697
16.81,111.0
16.817,106.0
16.818,106.33333333333333
16.819,107.4375
16.82,109.70967741935483
16.821,111.0
16.828,105.53333333333333
16.829,107.0909090909091
16.83,108.71428571428571
16.831,109.5
16.838,104.56521739130434
16.839,107.16666666666667
16.84,108.875
16.848,102.66666666666667
16.849,104.57142857142857
16.85,107.93103448275862
16.851,109.3913043478261
16.858,104.10526315789474
16.859,106.51724137931035
16.86,109.39285714285714
16.861,110.0
16.868,103.5
16.869,104.63333333333334
16.87,108.03703703703704
16.871,109.47058823529412
16.878,103.0
16.879,103.7741935483871
16.88,106.07142857142857
16.881,109.35714285714286
16.882,110.0
16.888,104.0
16.889,104.875
16.89,106.85185185185185
16.891,119.5925925925926
16.899,153.84
16.9,201.1875
16.901,256.44827586206895
16.902,289.75
16.909,307.9166666666667
16.91,357.6774193548387
16.911,413.5625
16.912,445.0
16.919,469.58620689655174
16.92,526.0625
16.921,577.8148148148148
16.929,605.2857142857143
16.93,645.7096774193549
16.931,704.71875
16.932,742.6923076923077
16.939,761.4117647058823
16.94,802.969696969697
16.941,848.0
16.949,868.0833333333334
16.95,899.5
16.951,945.6551724137931
16.952,995.6666666666666
16.959,1023.1666666666666
16.96,1041.5
16.961,1045.9285714285713
16.962,1047.857142857143
16.969,1042.0
16.97,1043.0416666666667
16.971,1046.3793103448277
16.972,1050.0714285714287
16.973,1052.0
16.979,1046.0
16.98,1047.5185185185185
16.981,1051.103448275862
16.982,1054.8461538461538
16.983,1057.0
16.99,1052.0714285714287
16.991,1054.6333333333334
16.992,1062.607142857143
16.993,1066.5882352941176
17.0,1063.125
17.001,1067.1052631578948
17.002,1068.1612903225807
17.01,1063.095238095238
17.02,1055.3333333333333
17.03,1046.3333333333333
17.04,1037.4285714285713
17.05,1028.5
17.06,1019.6666666666666
17.07,1010.5
17.071,1010.0
17.08,1001.0
17.081,1000.6
17.091,991.3333333333334
17.101,982.3333333333334
17.111,973.2
17.121,964.1666666666666
17.131,955.3333333333334
17.141,946.4285714285714
17.151,937.4
17.161,928.0
17.171,919.0
17.172,918.0
17.182,908.4
17.192,899.2
17.202,890.3333333333334
17.212,881.3333333333334
17.222,872.0
17.232,863.1428571428571
17.242,854.0
17.252,845.1666666666666
17.262,836.0
17.272,826.6666666666666
17.273,826.0
17.283,816.8571428571429
17.293,808.1666666666666
17.303,799.0
17.313,789.8333333333334
17.323,780.8333333333334
17.333,771.8
17.343,762.6666666666666
17.353,753.3333333333334
17.363,744.3333333333334
17.373,735.0
17.374,734.0
17.384,725.0
17.394,716.1666666666666
17.404,707.0
17.414,698.0
17.424,688.8571428571429
17.434,679.8333333333334
17.444,670.75
17.454,661.25
17.464,652.0
17.465,652.0
18.121,1.0
18.131,1.0
18.142,1.0
18.152,1.0
18.162,1.0
18.172,1.0714285714285714
18.173,2.92
18.174,6.0
18.175,7.78125
18.176,9.870967741935484
18.177,11.0
18.178,11.875
18.179,13.043478260869565
18.18,13.625
18.181,13.916666666666666
18.182,13.9
18.183,15.5
18.184,18.137931034482758
18.185,19.576923076923077
18.186,21.413793103448278
18.187,24.766666666666666
18.188,25.5
18.189,25.0
18.19,25.0
18.191,25.6
18.192,25.76923076923077
18.193,26.428571428571427
18.194,27.666666666666668
18.195,28.5
18.196,29.333333333333332
18.197,30.0
18.198,31.0
18.199,32.57142857142857
18.2,34.94444444444444
18.201,36.041666666666664
18.202,36.375
18.203,36.46666666666667
18.204,36.69230769230769
18.205,37.54545454545455
18.206,38.44444444444444
18.207,39.111111111111114
18.208,40.130434782608695
18.209,41.0
18.21,42.0
18.211,44.42857142857143
18.212,46.05263157894737
18.213,46.588235294117645
18.214,46.75
18.215,46.375
18.216,46.1
18.217,46.15384615384615
18.218,46.625
18.219,48.30434782608695
18.22,50.2
18.221,50.78260869565217
18.222,51.72727272727273
18.223,53.43478260869565
18.224,55.88235294117647
18.225,56.5
18.226,56.4
18.227,56.22222222222222
18.228,56.0
18.229,56.0
18.23,56.4
18.231,58.333333333333336
18.232,59.9
18.233,60.925925925925924
18.234,61.9
18.235,64.04347826086956
18.236,65.6
18.237,65.66666666666667
18.238,65.44444444444444
18.239,65.38461538461539
18.24,65.0
18.241,64.75
18.242,65.54545454545455
18.243,67.75
18.244,70.25
18.245,71.23529411764706
18.246,71.63157894736842
18.247,72.0
18.248,72.61538461538461
18.249,73.44444444444444
18.25,73.71428571428571
18.251,74.2
18.252,74.5
18.253,75.10526315789474
18.254,75.95833333333333
18.255,78.43478260869566
18.256,80.47058823529412
18.257,80.89473684210526
18.258,81.11111111111111
18.259,81.0
18.26,80.77777777777777
18.261,80.8
18.262,81.55555555555556
18.263,82.76470588235294
18.264,84.0909090909091
18.265,84.85714285714286
18.266,85.73913043478261
18.267,87.35
18.268,90.16
18.269,91.78260869565217
18.27,92.38461538461539
18.271,92.41666666666667
18.272,92.33333333333333
18.273,93.57894736842105
18.274,94.92307692307692
18.275,95.71428571428571
18.276,96.22727272727273
18.277,97.20833333333333
18.278,98.73684210526316
18.279,101.33333333333333
18.28,102.5
18.281,102.92307692307692
18.282,103.0
18.283,102.5
18.284,103.29411764705883
18.285,104.75
18.286,105.53333333333333
18.287,106.51851851851852
18.288,107.69565217391305
18.293,104.0
18.294,103.64285714285714
18.295,105.52380952380952
18.296,107.82608695652173
18.297,108.63636363636364
18.303,103.0
18.304,102.75
18.305,103.29411764705883
18.306,104.25
18.307,106.75
18.308,107.73333333333333
18.314,103.125
18.315,103.55555555555556
18.316,104.47368421052632
18.317,106.96
18.318,108.5
18.324,104.0
18.325,104.91304347826087
18.326,106.57894736842105
18.327,108.9
18.328,109.0
18.334,104.52173913043478
18.335,105.74074074074075
18.336,107.125
18.337,109.73684210526316
18.344,105.44444444444444
18.345,106.37037037037037
18.346,107.6086956521739
18.347,109.8695652173913
18.354,105.73333333333333
18.355,106.68
18.356,107.88461538461539
18.357,109.52941176470588
18.365,103.8
18.366,105.11111111111111
18.367,106.61290322580645
18.368,107.88235294117646
18.374,104.0909090909091
18.375,106.17241379310344
18.376,108.03030303030303
18.377,109.0
18.384,103.0
18.385,104.79310344827586
18.386,108.10344827586206
18.387,109.4
18.394,103.33333333333333
18.395,104.33333333333333
18.396,107.89655172413794
18.397,109.0
18.405,102.62962962962963
18.406,104.1923076923077
18.407,107.42307692307692
18.408,108.85
18.415,103.84
18.416,105.72413793103448
18.417,109.20689655172414
18.418,110.0
18.425,104.13636363636364
18.426,105.37931034482759
18.427,108.29629629629629
18.428,110.54545454545455
18.435,105.11111111111111
18.436,106.6774193548387
18.437,109.60714285714286
18.438,111.2
18.445,105.66666666666667
18.446,107.0
18.447,109.78125
18.448,112.0
18.455,105.25
18.456,106.03030303030303
18.457,108.0909090909091
18.458,111.15
18.465,106.36363636363636
18.466,107.03333333333333
18.467,108.75
18.475,102.5
18.476,104.29032258064517
18.477,107.625
18.478,109.13793103448276
18.479,109.83333333333333
18.485,104.0
18.486,106.0
18.487,108.39285714285714
18.488,109.44444444444444
18.495,103.33333333333333
18.496,104.51851851851852
18.497,107.82758620689656
18.498,109.30434782608695
18.505,103.0
18.506,103.74074074074075
18.507,106.70370370370371
18.508,109.07142857142857
18.509,109.5
18.516,103.0
18.517,103.61290322580645
18.518,105.95833333333333
18.519,109.16666666666667
18.52,110.0
18.526,105.17391304347827
18.527,106.65517241379311
18.528,110.17241379310344
18.529,111.0
18.536,105.51851851851852
18.537,107.39393939393939
18.538,111.2
18.539,112.0
18.546,105.6470588235294
18.547,106.8125
18.548,110.03225806451613
18.549,112.0
18.556,105.3
18.557,106.03125
18.558,107.7
18.559,110.10526315789474
18.567,105.72413793103448
18.568,107.78787878787878
18.569,109.87096774193549
18.576,105.5
18.577,106.76666666666667
18.578,108.63333333333334
18.579,109.78947368421052
18.586,104.88888888888889
18.587,106.93103448275862
18.588,108.9
18.589,109.6
18.596,103.0
18.597,103.54545454545455
18.598,106.37037037037037
18.599,108.23076923076923
18.6,108.9090909090909
18.606,103.0
18.607,103.51851851851852
18.608,105.81818181818181
18.609,108.79310344827586
18.61,109.4
18.617,103.85185185185185
18.618,105.46153846153847
18.619,108.71428571428571
18.62,109.875
18.627,104.0
18.628,105.42424242424242
18.629,108.79310344827586
18.63,110.38461538461539
18.637,104.82608695652173
18.638,106.40625
18.639,110.2
18.64,111.0
18.647,105.1
18.648,106.3030303030303
18.649,109.06060606060606
18.65,111.5
18.657,106.13333333333334
18.658,107.06451612903226
18.659,109.09677419354838
18.66,110.75
18.667,104.0
18.668,105.35483870967742
18.669,107.10714285714286
18.67,108.93103448275862
18.671,110.71428571428571
18.677,105.8
18.678,106.65384615384616
18.679,108.24242424242425
18.68,109.58823529411765
18.687,104.33333333333333
18.688,106.20689655172414
18.689,108.16666666666667
18.69,109.3529411764706
18.697,103.0
18.698,104.42857142857143
18.699,107.82142857142857
18.7,109.45454545454545
18.707,103.66666666666667
18.708,103.8076923076923
18.709,106.46428571428571
18.71,109.125
18.711,109.0
18.718,103.64285714285714
18.719,105.75862068965517
18.72,108.72727272727273
18.721,109.75
18.728,104.77777777777777
18.729,106.96428571428571
18.73,110.15384615384616
18.731,110.0
18.738,104.47826086956522
18.739,105.83870967741936
18.74,107.8125
18.741,109.80952380952381
18.748,105.45
18.749,106.6969696969697
18.75,109.10714285714286
18.751,110.85714285714286
18.758,105.52941176470588
18.759,106.3076923076923
18.76,107.52173913043478
18.761,109.88
18.768,106.0
18.769,106.92307692307692
18.77,107.95238095238095
18.771,109.88
18.778,105.55555555555556
18.779,106.65384615384616
18.78,107.92307692307692
18.781,108.64285714285714
18.788,102.0
18.789,102.5625
18.79,105.21428571428571
18.791,107.75
18.792,108.0
18.798,103.0
18.799,102.88461538461539
18.8,106.03571428571429
18.801,108.41935483870968
18.802,109.55555555555556
18.808,104.0
18.809,105.0
18.81,107.77777777777777
18.811,109.72413793103448
18.819,103.8695652173913
18.82,106.51724137931035
18.821,109.51724137931035
18.822,110.11111111111111
18.829,104.65384615384616
18.83,106.48275862068965
18.831,110.0
18.832,111.0
18.839,104.92307692307692
18.84,106.27586206896552
18.841,109.11111111111111
18.842,111.14285714285714
18.849,105.70833333333333
18.85,107.16129032258064
18.851,110.78125
18.859,105.25
18.86,106.0
18.861,108.125
18.862,111.38095238095238
18.869,106.0
18.87,106.03571428571429
18.871,107.625
18.872,109.96296296296296
18.879,105.66666666666667
18.88,107.36363636363636
18.881,109.24242424242425
18.882,110.94117647058823
18.889,106.27272727272727
18.89,108.0
18.891,111.33333333333333
18.899,112.0
18.9,127.25
18.901,172.14285714285714
18.902,222.1851851851852
18.903,253.0
18.909,255.66666666666666
18.91,280.82142857142856
18.911,330.3448275862069
18.912,381.16
18.92,415.88
18.921,456.6666666666667
18.922,505.2307692307692
18.923,542.9333333333333
18.93,571.0
18.931,618.8333333333334
18.932,672.9310344827586
18.933,697.0
18.94,707.5238095238095
18.941,754.3333333333334
18.942,805.4642857142857
18.943,844.421052631579
18.95,866.2857142857143
18.951,909.0882352941177
18.952,969.9677419354839
18.953,1002.0
18.96,1011.0909090909091
18.961,1036.909090909091
18.962,1044.344827586207
18.963,1047.0
18.97,1042.4615384615386
18.971,1045.3125
18.972,1049.3548387096773
18.98,1044.5714285714287
18.981,1046.9117647058824
18.982,1051.4827586206898
18.983,1055.3846153846155
18.99,1051.0
18.991,1053.0333333333333
18.992,1057.3
19.001,1053.8484848484848
19.002,1058.3636363636363
19.003,1062.8064516129032
19.011,1059.6451612903227
19.012,1061.0
19.021,1053.3846153846155
19.031,1045.0
19.041,1036.1666666666667
19.051,1027.0
19.061,1018.0
19.071,1009.1428571428571
19.081,1000.2
19.092,990.2857142857143
19.102,981.0
19.112,971.8571428571429
19.122,963.0
19.132,953.6666666666666
19.142,944.8333333333334
19.152,935.75
19.162,926.5
19.172,917.0
19.173,916.4
19.182,908.0
19.183,907.5
19.193,898.2
19.203,889.5
19.213,880.7142857142857
19.223,871.75
19.233,862.5
19.243,853.25
19.253,844.3333333333334
19.263,835.0
19.274,824.6666666666666
19.284,815.8333333333334
19.294,806.8333333333334
19.304,797.75
19.314,788.5
19.324,779.3333333333334
19.325,779.0
19.334,770.0
19.335,769.5
19.345,760.2857142857143
19.355,751.4285714285714
19.365,742.625
19.375,734.0
19.385,725.1666666666666
19.395,716.0
19.405,707.0
19.406,706.0
19.416,696.8
19.426,687.6666666666666
19.436,678.8333333333334
19.446,669.8333333333334
19.456,660.8333333333334
19.466,651.75
20.126,1.0
20.137,1.0
20.147,1.0
20.157,1.0
20.167,1.0
20.177,1.375
20.178,2.15
20.179,3.1
20.18,3.8095238095238093
20.181,4.533333333333333
20.182,5.5
20.183,6.75
20.184,7.461538461538462
20.185,7.666666666666667
20.186,8.461538461538462
20.187,10.304347826086957
20.188,13.041666666666666
20.189,14.458333333333334
20.19,15.478260869565217
20.191,16.0
20.192,16.466666666666665
20.193,18.0
20.194,19.333333333333332
20.195,20.2
20.196,20.571428571428573
20.197,21.454545454545453
20.198,23.142857142857142
20.199,25.708333333333332
20.2,26.958333333333332
20.201,28.115384615384617
20.202,29.0
20.203,29.866666666666667
20.204,31.333333333333332
20.205,31.666666666666668
20.206,32.0
20.207,32.285714285714285
20.208,32.86363636363637
20.209,35.26086956521739
20.21,37.3
20.211,38.166666666666664
20.212,39.24
20.213,40.958333333333336
20.214,43.666666666666664
20.215,44.76923076923077
20.216,44.92307692307692
20.217,45.36842105263158
20.218,45.6
20.219,46.333333333333336
20.22,48.526315789473685
20.221,49.857142857142854
20.222,50.55555555555556
20.223,51.44
20.224,54.041666666666664
20.225,56.0
20.226,56.0
20.227,56.3125
20.228,56.53333333333333
20.229,57.125
20.23,58.94117647058823
20.231,60.916666666666664
20.232,61.958333333333336
20.233,63.041666666666664
20.234,64.78260869565217
20.235,67.625
20.236,68.85714285714286
20.237,69.13333333333334
20.238,69.38461538461539
20.239,69.42857142857143
20.24,69.5
20.241,70.2
20.242,72.38095238095238
20.243,73.58333333333333
20.244,74.5
20.245,75.8
20.246,78.45833333333333
20.247,79.5
20.248,79.75
20.249,80.08333333333333
20.25,80.0
20.251,80.5625
20.252,81.93333333333334
20.253,83.65217391304348
20.254,84.63636363636364
20.255,85.66666666666667
20.256,87.29166666666667
20.257,90.5
20.258,92.1304347826087
20.259,92.89473684210526
20.26,93.4375
20.261,94.61538461538461
20.262,95.5
20.263,96.89655172413794
20.264,98.5
20.265,100.61290322580645
20.266,104.03333333333333
20.267,105.0
20.269,103.0
20.27,103.57692307692308
20.271,105.6896551724138
20.272,108.0
20.274,107.0
20.275,107.16666666666667
20.279,104.77272727272727
