# duration_ms: 36301
# ingress_avg: 28.780
# throughput_avg: 28.780
# capacity_avg: 37.116
# utilization: 77.541
seconds,ingress,throughput,capacity
34.21,236.1144,79.116,79.4112
34.22,243.1776,69.9552,69.7856
34.23,54.9648,70.388,70.9888
34.24,76.6176,71.6208,70.9888
34.25,80.3816,68.2896,68.5824
34.26,91.608,68.2896,68.5824
34.27,71.6208,74.952,74.5984
34.28,75.7848,73.2864,73.3952
34.29,47.4696,74.952,74.5984
34.3,54.132,77.0496,77.0048
34.31,67.8888,71.6208,72.192
34.32,82.4472,69.9552,69.7856
34.33,66.624,70.788,70.9888
34.34,94.1064,69.9552,69.7856
34.35,79.9488,66.624,66.176
34.36,69.1224,72.8864,73.3952
34.37,69.5552,73.2864,73.3952
34.38,77.4504,74.952,74.5984
34.39,74.1192,78.2832,78.208
34.4,53.2992,73.2864,73.3952
34.41,74.1192,69.5544,69.7856
34.42,47.4696,72.4536,72.192
34.43,74.5512,68.2896,68.5824
34.44,84.1128,66.624,66.176
34.45,73.2864,71.6208,72.192
34.46,68.2896,74.1192,73.3952
34.47,63.2928,73.2864,73.3952
34.48,83.28,77.8832,78.208
34.49,75.3848,73.2864,73.3952
34.5,64.1256,72.4536,72.192
34.51,74.952,70.788,70.9888
34.52,66.624,68.2896,68.5824
34.53,72.4536,66.624,66.176
34.54,67.4568,71.22,70.9888
34.55,77.8824,71.6208,72.192
34.56,76.6176,74.952,74.5984
34.57,72.4536,78.2832,78.208
34.58,76.6176,73.2864,73.3952
34.59,72.4536,73.2864,73.3952
34.6,70.788,71.2208,70.9888
34.61,87.044,69.9552,69.7856
34.62,55.7976,64.9584,64.9728
34.63,72.4536,70.788,70.9888
34.64,68.2896,70.788,70.9888
34.65,81.6144,74.952,74.5984
34.66,66.624,77.8824,78.208
34.67,84.5448,73.2864,73.3952
34.68,71.6208,73.2864,73.3952
34.69,68.2896,73.2864,73.3952
34.7,79.9488,69.1224,68.5824
34.71,81.6144,65.7912,66.176
34.72,56.6304,70.388,69.7856
34.73,69.5552,70.788,70.9888
34.74,82.4472,73.2864,73.3952
34.75,70.788,76.6176,77.0048
34.76,69.1224,74.952,74.5984
34.77,72.4536,73.2864,73.3952
34.78,74.952,73.7184,73.3952
34.79,74.5512,69.1224,69.7856
34.8,70.788,66.624,66.176
34.81,74.1192,69.9552,69.7856
34.82,71.6208,70.788,70.9888
34.83,75.7848,70.788,70.9888
34.84,69.1224,78.716,78.208
34.85,67.8896,73.2864,73.3952
34.86,48.3024,73.2864,73.3952
34.87,89.9424,74.1192,74.5984
34.88,70.788,71.6208,70.9888
34.89,86.6112,65.7912,66.176
34.9,82.4472,69.5544,69.7856
34.91,61.2264,69.9552,69.7856
34.92,74.1192,70.788,70.9888
34.93,70.788,77.4504,77.0048
34.94,64.1256,74.952,74.5984
34.95,73.2864,73.2864,73.3952
34.96,51.6336,72.8864,73.3952
34.97,82.4472,73.2864,73.3952
34.98,45.404,66.624,66.176
34.99,15.8232,69.9552,69.7856
35.0,159.0648,19.1544,19.2512
35.01,10.8264,9.1608,9.6256
35.02,8.328,6.6624,6.016
35.03,3.3312,4.164,4.8128
35.04,5.8296,4.9968,4.8128
35.05,4.9968,4.9968,4.8128
35.06,4.9968,4.9968,4.8128
35.07,3.3312,4.164,4.8128
35.08,5.8296,4.9968,4.8128
35.09,4.9968,4.9968,4.8128
35.1,4.9968,5.8296,6.016
35.11,4.9968,4.9968,4.8128
35.12,3.3312,3.3312,3.6096
35.13,5.8296,4.9968,4.8128
35.14,4.9968,4.9968,4.8128
35.15,3.3312,3.3312,3.6096
35.16,4.164,4.164,3.6096
35.17,4.164,4.164,4.8128
35.18,4.9968,4.9968,4.8128
35.19,4.9968,4.9968,4.8128
35.2,4.9968,4.9968,4.8128
35.21,4.9968,4.164,4.8128
35.22,4.164,4.9968,4.8128
35.23,4.9968,4.164,3.6096
35.24,4.9968,4.164,4.8128
35.25,4.9968,4.9968,4.8128
35.26,4.9968,7.4952,7.2192
35.27,5.8296,5.8296,6.016
35.28,5.8296,4.9968,4.8128
35.29,4.9968,4.9968,4.8128
35.3,4.164,3.3312,3.6096
35.31,4.164,4.9968,4.8128
35.32,5.8296,4.164,4.8128
35.33,3.3312,4.164,3.6096
35.34,4.164,3.3312,3.6096
35.35,1.6656,4.9968,4.8128
35.36,2.4984,4.9968,4.8128
35.37,4.9968,3.3312,3.6096
35.38,4.164,3.3312,3.6096
35.39,3.3312,4.9968,4.8128
35.4,4.9968,4.596,4.8128
35.41,4.596,4.9968,4.8128
35.42,4.9968,5.8296,6.016
35.43,5.8296,4.9968,4.8128
35.44,4.9968,5.8296,6.016
35.45,5.8296,6.6624,6.016
35.46,4.9968,4.164,4.8128
35.47,5.8296,4.9968,4.8128
35.48,0.0,4.164,3.6096
35.49,0.0,4.164,4.8128
35.5,0.0,4.9968,4.8128
35.51,0.0,4.9968,4.8128
35.52,0.0,4.9968,4.8128
35.53,0.0,3.3312,3.6096
35.54,0.0,4.9968,4.8128
35.55,0.0,3.3312,3.6096
35.56,0.0,3.3312,3.6096
35.57,0.0,4.9968,4.8128
35.58,0.0,5.8296,6.016
35.59,0.0,4.164,3.6096
35.6,0.0,4.9968,4.8128
35.61,0.0,3.3312,3.6096
35.62,0.0,4.9968,4.8128
35.63,0.0,3.3312,3.6096
35.64,0.0,3.3312,3.6096
35.65,0.0,4.164,3.6096
35.66,0.0,4.164,4.8128
35.67,0.0,4.9968,4.8128
35.68,0.0,4.9968,4.8128
35.69,0.0,4.9968,4.8128
35.7,0.0,4.9968,4.8128
35.71,0.0,5.8296,6.016
35.72,0.0,5.8296,6.016
35.73,0.0,4.9968,4.8128
35.74,0.0,5.8296,6.016
35.75,0.0,4.9968,4.8128
35.76,0.0,4.9968,4.8128
35.77,0.0,5.8296,6.016
35.78,0.0,4.9968,4.8128
35.79,0.0,4.164,4.8128
35.8,0.0,4.9968,4.8128
35.81,0.0,4.9968,4.8128
35.82,0.0,4.9968,4.8128
35.83,0.0,3.3312,3.6096
35.84,0.0,4.9968,4.8128
35.85,0.0,4.9968,4.8128
35.86,0.0,3.3312,3.6096
35.87,0.0,4.9968,4.8128
35.88,0.0,4.164,4.8128
35.89,0.0,4.9968,4.8128
35.9,0.0,5.8296,6.016
35.91,0.0,4.164,3.6096
35.92,0.0,4.9968,4.8128
35.93,0.0,4.164,4.8128
35.94,0.0,4.9968,4.8128
35.95,0.0,3.3312,3.6096
35.96,0.0,4.9968,4.8128
35.97,0.0,4.164,3.6096
35.98,0.0,4.164,4.8128
35.99,0.0,4.164,3.6096
36.0,0.0552,44.1384,44.5184
36.01,0.276,50.8008,50.5344
36.02,0.0,48.3024,48.128
36.03,0.0,50.4008,50.5344
36.04,0.0,49.968,50.5344
36.05,0.0,48.3024,48.128
36.06,0.0,49.968,49.3312
36.07,0.0,49.968,50.5344
36.08,0.0,49.1352,49.3312
36.09,0.0,49.968,49.3312
36.1,0.0,47.4696,48.128
36.11,0.0,49.0656,50.5344
36.12,0.0,0.0,49.3312
36.13,0.0,0.0,48.128
36.14,0.0,0.0,64.9728
36.15,0.0,0.0,64.9728
36.16,0.0,0.0,75.8016
36.17,0.0,0.0,77.0048
36.18,0.0,0.0,74.5984
36.19,0.0,0.0,73.3952
36.2,0.0,0.0,73.3952
36.21,0.0,0.0,69.7856
36.22,0.0,0.0,69.7856
36.23,0.0,0.0,64.9728
36.24,0.0,0.0,70.9888
36.25,0.0,0.0,72.192
36.26,0.0,0.0,74.5984
36.27,0.0,0.0,75.8016
36.28,0.0,0.0,73.3952
36.29,0.0,0.0,74.5984
36.3,0.0,0.0,9.6256
